compound_id,scenario,metric,value
739,h2_run2,fe_auc_abs,0.9207
781,h2_run2,fe_auc_abs,0.3786
787,h2_run2,fe_auc_abs,2.2202
800,h2_run2,fe_auc_abs,1.0110
811,h2_run2,fe_auc_abs,1.0663
832,h2_run2,fe_auc_abs,1.5121
875,h2_run2,fe_auc_abs,1.3327
907,h2_run2,fe_auc_abs,0.7003
938,h2_run2,fe_auc_abs,2.0957
963,h2_run2,fe_auc_abs,1.5937
967,h2_run2,fe_auc_abs,0.4733
973,h2_run2,fe_auc_abs,0.9858
1001,h2_run2,fe_auc_abs,1.1486
1009,h2_run2,fe_auc_abs,0.7375
1018,h2_run2,fe_auc_abs,1.4440
1041,h2_run2,fe_auc_abs,0.2125
1094,h2_run2,fe_auc_abs,1.6612
1095,h2_run2,fe_auc_abs,1.6658
1197,h2_run2,fe_auc_abs,0.2987
1245,h2_run2,fe_auc_abs,0.0395
1293,h2_run2,fe_auc_abs,2.4883
1300,h2_run2,fe_auc_abs,1.6183
1319,h2_run2,fe_auc_abs,2.2415
1323,h2_run2,fe_auc_abs,1.6856
1341,h2_run2,fe_auc_abs,2.2089
52,v1_run0,fe_auc_abs,0.2934
172,v1_run0,fe_auc_abs,0.2080
177,v1_run0,fe_auc_abs,0.0925
184,v1_run0,fe_auc_abs,0.3945
295,v1_run0,fe_auc_abs,0.2658
308,v1_run0,fe_auc_abs,2.0056
323,v1_run0,fe_auc_abs,1.6406
332,v1_run0,fe_auc_abs,0.1962
366,v1_run0,fe_auc_abs,0.3611
394,v1_run0,fe_auc_abs,0.6824
413,v1_run0,fe_auc_abs,0.4026
471,v1_run0,fe_auc_abs,0.4133
488,v1_run0,fe_auc_abs,1.0027
637,v1_run0,fe_auc_abs,0.3709
674,v1_run0,fe_auc_abs,0.6809
703,v1_run0,fe_auc_abs,1.0442
739,v1_run0,fe_auc_abs,0.0356
781,v1_run0,fe_auc_abs,0.0140
787,v1_run0,fe_auc_abs,1.1198
800,v1_run0,fe_auc_abs,0.7166
811,v1_run0,fe_auc_abs,0.4876
832,v1_run0,fe_auc_abs,0.2822
875,v1_run0,fe_auc_abs,0.4424
907,v1_run0,fe_auc_abs,0.2536
938,v1_run0,fe_auc_abs,0.1333
963,v1_run0,fe_auc_abs,0.2226
967,v1_run0,fe_auc_abs,0.3456
973,v1_run0,fe_auc_abs,0.5499
1001,v1_run0,fe_auc_abs,1.3381
1009,v1_run0,fe_auc_abs,0.4443
1018,v1_run0,fe_auc_abs,0.0361
1041,v1_run0,fe_auc_abs,0.0180
1094,v1_run0,fe_auc_abs,0.3114
1095,v1_run0,fe_auc_abs,0.4278
1197,v1_run0,fe_auc_abs,0.2235
1245,v1_run0,fe_auc_abs,0.4935
1293,v1_run0,fe_auc_abs,1.7201
1300,v1_run0,fe_auc_abs,1.0547
1319,v1_run0,fe_auc_abs,0.1790
1323,v1_run0,fe_auc_abs,0.2942
1341,v1_run0,fe_auc_abs,0.1966
52,h2_run3,fe_auc_abs,3.0855
172,h2_run3,fe_auc_abs,0.2469
177,h2_run3,fe_auc_abs,0.4942
184,h2_run3,fe_auc_abs,0.5291
295,h2_run3,fe_auc_abs,0.1570
308,h2_run3,fe_auc_abs,0.4068
323,h2_run3,fe_auc_abs,2.4408
332,h2_run3,fe_auc_abs,1.4386
366,h2_run3,fe_auc_abs,0.6500
394,h2_run3,fe_auc_abs,0.8908
413,h2_run3,fe_auc_abs,0.6671
471,h2_run3,fe_auc_abs,0.5034
488,h2_run3,fe_auc_abs,0.7747
637,h2_run3,fe_auc_abs,0.5860
674,h2_run3,fe_auc_abs,0.8608
703,h2_run3,fe_auc_abs,0.8155
739,h2_run3,fe_auc_abs,0.9731
781,h2_run3,fe_auc_abs,0.7010
787,h2_run3,fe_auc_abs,2.2386
800,h2_run3,fe_auc_abs,0.8326
811,h2_run3,fe_auc_abs,1.1864
832,h2_run3,fe_auc_abs,1.5086
875,h2_run3,fe_auc_abs,1.3473
907,h2_run3,fe_auc_abs,0.6994
938,h2_run3,fe_auc_abs,1.9744
963,h2_run3,fe_auc_abs,1.5751
967,h2_run3,fe_auc_abs,0.4884
973,h2_run3,fe_auc_abs,0.9788
1001,h2_run3,fe_auc_abs,1.1124
1009,h2_run3,fe_auc_abs,0.7370
1018,h2_run3,fe_auc_abs,1.4397
1041,h2_run3,fe_auc_abs,0.2117
1094,h2_run3,fe_auc_abs,1.6621
1095,h2_run3,fe_auc_abs,1.6589
1197,h2_run3,fe_auc_abs,0.2828
1245,h2_run3,fe_auc_abs,0.0397
1293,h2_run3,fe_auc_abs,2.4882
1300,h2_run3,fe_auc_abs,1.6259
1319,h2_run3,fe_auc_abs,2.1599
1323,h2_run3,fe_auc_abs,1.6855
1341,h2_run3,fe_auc_abs,2.2099
52,s1_run1,fe_auc_abs,0.2935
172,s1_run1,fe_auc_abs,0.1879
177,s1_run1,fe_auc_abs,0.1665
184,s1_run1,fe_auc_abs,0.3955
295,s1_run1,fe_auc_abs,0.2660
308,s1_run1,fe_auc_abs,2.0055
323,s1_run1,fe_auc_abs,1.6417
332,s1_run1,fe_auc_abs,0.1960
366,s1_run1,fe_auc_abs,0.3628
394,s1_run1,fe_auc_abs,0.6824
413,s1_run1,fe_auc_abs,0.4271
471,s1_run1,fe_auc_abs,0.4134
488,s1_run1,fe_auc_abs,0.9963
637,s1_run1,fe_auc_abs,0.3764
674,s1_run1,fe_auc_abs,0.6794
703,s1_run1,fe_auc_abs,1.0440
739,s1_run1,fe_auc_abs,0.0354
781,s1_run1,fe_auc_abs,0.0086
787,s1_run1,fe_auc_abs,1.1199
800,s1_run1,fe_auc_abs,0.7274
811,s1_run1,fe_auc_abs,0.4857
832,s1_run1,fe_auc_abs,0.2822
875,s1_run1,fe_auc_abs,0.4343
907,s1_run1,fe_auc_abs,0.2535
938,s1_run1,fe_auc_abs,0.2202
963,s1_run1,fe_auc_abs,0.2660
967,s1_run1,fe_auc_abs,0.3456
973,s1_run1,fe_auc_abs,0.5538
1001,s1_run1,fe_auc_abs,0.3211
1009,s1_run1,fe_auc_abs,0.4199
1018,s1_run1,fe_auc_abs,0.0359
1041,s1_run1,fe_auc_abs,0.0181
1094,s1_run1,fe_auc_abs,0.3113
1095,s1_run1,fe_auc_abs,0.4309
1197,s1_run1,fe_auc_abs,0.2235
1245,s1_run1,fe_auc_abs,0.4934
1293,s1_run1,fe_auc_abs,1.7202
1300,s1_run1,fe_auc_abs,1.0895
1319,s1_run1,fe_auc_abs,0.1757
1323,s1_run1,fe_auc_abs,0.2817
1341,s1_run1,fe_auc_abs,0.2055
52,h1_run1,fe_auc_abs,1.8582
172,h1_run1,fe_auc_abs,0.2974
177,h1_run1,fe_auc_abs,0.3987
184,h1_run1,fe_auc_abs,0.1500
295,h1_run1,fe_auc_abs,0.3000
308,h1_run1,fe_auc_abs,1.7683
323,h1_run1,fe_auc_abs,1.5112
332,h1_run1,fe_auc_abs,0.1644
366,h1_run1,fe_auc_abs,0.6815
394,h1_run1,fe_auc_abs,0.8197
413,h1_run1,fe_auc_abs,0.0987
471,h1_run1,fe_auc_abs,0.3473
488,h1_run1,fe_auc_abs,1.0848
637,h1_run1,fe_auc_abs,0.0988
674,h1_run1,fe_auc_abs,0.7585
703,h1_run1,fe_auc_abs,0.9559
739,h1_run1,fe_auc_abs,0.5779
781,h1_run1,fe_auc_abs,0.0675
787,h1_run1,fe_auc_abs,1.1406
800,h1_run1,fe_auc_abs,0.9334
811,h1_run1,fe_auc_abs,0.9332
832,h1_run1,fe_auc_abs,2.4241
875,h1_run1,fe_auc_abs,0.2782
907,h1_run1,fe_auc_abs,0.6102
938,h1_run1,fe_auc_abs,0.0979
963,h1_run1,fe_auc_abs,0.2433
967,h1_run1,fe_auc_abs,0.5275
973,h1_run1,fe_auc_abs,0.4361
1001,h1_run1,fe_auc_abs,0.9683
1009,h1_run1,fe_auc_abs,0.0985
1018,h1_run1,fe_auc_abs,1.0057
1041,h1_run1,fe_auc_abs,0.1755
1094,h1_run1,fe_auc_abs,0.1771
1095,h1_run1,fe_auc_abs,0.2789
1197,h1_run1,fe_auc_abs,0.0602
1245,h1_run1,fe_auc_abs,0.0018
1293,h1_run1,fe_auc_abs,2.8554
1300,h1_run1,fe_auc_abs,0.4642
1319,h1_run1,fe_auc_abs,0.1548
1323,h1_run1,fe_auc_abs,0.4781
1341,h1_run1,fe_auc_abs,0.1158
52,v3_CLsys,fe_auc_abs,0.9476
172,v3_CLsys,fe_auc_abs,0.7216
177,v3_CLsys,fe_auc_abs,0.8437
184,v3_CLsys,fe_auc_abs,0.6446
295,v3_CLsys,fe_auc_abs,0.0034
308,v3_CLsys,fe_auc_abs,0.0040
323,v3_CLsys,fe_auc_abs,3.1850
332,v3_CLsys,fe_auc_abs,0.2531
366,v3_CLsys,fe_auc_abs,0.7262
394,v3_CLsys,fe_auc_abs,0.7275
413,v3_CLsys,fe_auc_abs,0.9223
471,v3_CLsys,fe_auc_abs,0.6928
488,v3_CLsys,fe_auc_abs,0.8909
637,v3_CLsys,fe_auc_abs,0.8129
674,v3_CLsys,fe_auc_abs,1.4214
703,v3_CLsys,fe_auc_abs,0.8481
739,v3_CLsys,fe_auc_abs,0.4302
781,v3_CLsys,fe_auc_abs,0.0418
787,v3_CLsys,fe_auc_abs,2.0496
800,v3_CLsys,fe_auc_abs,0.9657
811,v3_CLsys,fe_auc_abs,0.7711
832,v3_CLsys,fe_auc_abs,1.4318
875,v3_CLsys,fe_auc_abs,0.4027
907,v3_CLsys,fe_auc_abs,0.4538
938,v3_CLsys,fe_auc_abs,2.1234
963,v3_CLsys,fe_auc_abs,1.5516
967,v3_CLsys,fe_auc_abs,0.5039
973,v3_CLsys,fe_auc_abs,0.9346
1001,v3_CLsys,fe_auc_abs,1.2620
1009,v3_CLsys,fe_auc_abs,1.0229
1018,v3_CLsys,fe_auc_abs,1.5063
1041,v3_CLsys,fe_auc_abs,0.4619
1094,v3_CLsys,fe_auc_abs,1.6830
1095,v3_CLsys,fe_auc_abs,1.7483
1197,v3_CLsys,fe_auc_abs,0.3472
1245,v3_CLsys,fe_auc_abs,0.1575
1293,v3_CLsys,fe_auc_abs,2.7712
1300,v3_CLsys,fe_auc_abs,1.5574
1319,v3_CLsys,fe_auc_abs,2.5109
1323,v3_CLsys,fe_auc_abs,1.8539
1341,v3_CLsys,fe_auc_abs,2.1745
52,h2_run1,fe_auc_abs,2.1844
172,h2_run1,fe_auc_abs,1.7068
177,h2_run1,fe_auc_abs,0.3567
184,h2_run1,fe_auc_abs,0.5542
295,h2_run1,fe_auc_abs,0.2215
308,h2_run1,fe_auc_abs,0.2390
323,h2_run1,fe_auc_abs,2.0198
332,h2_run1,fe_auc_abs,0.1163
366,h2_run1,fe_auc_abs,0.8181
394,h2_run1,fe_auc_abs,0.8562
413,h2_run1,fe_auc_abs,0.7690
471,h2_run1,fe_auc_abs,0.6341
488,h2_run1,fe_auc_abs,0.5284
637,h2_run1,fe_auc_abs,0.5534
674,h2_run1,fe_auc_abs,1.1972
703,h2_run1,fe_auc_abs,0.8202
739,h2_run1,fe_auc_abs,0.8362
781,h2_run1,fe_auc_abs,0.1261
787,h2_run1,fe_auc_abs,2.0467
800,h2_run1,fe_auc_abs,1.2992
811,h2_run1,fe_auc_abs,0.5541
832,h2_run1,fe_auc_abs,2.8663
875,h2_run1,fe_auc_abs,0.9594
907,h2_run1,fe_auc_abs,1.3613
938,h2_run1,fe_auc_abs,2.2206
963,h2_run1,fe_auc_abs,1.5621
967,h2_run1,fe_auc_abs,0.7695
973,h2_run1,fe_auc_abs,0.9678
1001,h2_run1,fe_auc_abs,1.3869
1009,h2_run1,fe_auc_abs,0.7008
1018,h2_run1,fe_auc_abs,1.8685
1041,h2_run1,fe_auc_abs,0.8144
1094,h2_run1,fe_auc_abs,1.7006
1095,h2_run1,fe_auc_abs,1.7199
1197,h2_run1,fe_auc_abs,0.3508
1245,h2_run1,fe_auc_abs,0.4511
1293,h2_run1,fe_auc_abs,3.1302
1300,h2_run1,fe_auc_abs,1.4238
1319,h2_run1,fe_auc_abs,2.3054
1323,h2_run1,fe_auc_abs,1.8207
1341,h2_run1,fe_auc_abs,2.1095
52,v1_run4,fe_auc_abs,0.2934
172,v1_run4,fe_auc_abs,0.1998
177,v1_run4,fe_auc_abs,0.3851
184,v1_run4,fe_auc_abs,0.2770
295,v1_run4,fe_auc_abs,0.2658
308,v1_run4,fe_auc_abs,1.8361
323,v1_run4,fe_auc_abs,0.0056
332,v1_run4,fe_auc_abs,0.1962
366,v1_run4,fe_auc_abs,0.3100
394,v1_run4,fe_auc_abs,0.6824
413,v1_run4,fe_auc_abs,0.1378
471,v1_run4,fe_auc_abs,0.4133
488,v1_run4,fe_auc_abs,0.7494
637,v1_run4,fe_auc_abs,0.3709
674,v1_run4,fe_auc_abs,0.6809
703,v1_run4,fe_auc_abs,1.0518
739,v1_run4,fe_auc_abs,0.0356
781,v1_run4,fe_auc_abs,0.1249
787,v1_run4,fe_auc_abs,1.1198
800,v1_run4,fe_auc_abs,0.7166
811,v1_run4,fe_auc_abs,0.4876
832,v1_run4,fe_auc_abs,0.2822
875,v1_run4,fe_auc_abs,0.4424
907,v1_run4,fe_auc_abs,0.2536
938,v1_run4,fe_auc_abs,0.1333
963,v1_run4,fe_auc_abs,0.2226
967,v1_run4,fe_auc_abs,0.1110
973,v1_run4,fe_auc_abs,0.5166
1001,v1_run4,fe_auc_abs,0.2667
1009,v1_run4,fe_auc_abs,0.4810
1018,v1_run4,fe_auc_abs,0.0361
1041,v1_run4,fe_auc_abs,0.0180
1094,v1_run4,fe_auc_abs,0.3114
1095,v1_run4,fe_auc_abs,0.4318
1197,v1_run4,fe_auc_abs,0.1092
1245,v1_run4,fe_auc_abs,0.4935
1293,v1_run4,fe_auc_abs,1.1104
1300,v1_run4,fe_auc_abs,1.0547
1319,v1_run4,fe_auc_abs,0.1599
1323,v1_run4,fe_auc_abs,0.2942
1341,v1_run4,fe_auc_abs,0.1966
52,s1_run3,fe_auc_abs,0.1428
172,s1_run3,fe_auc_abs,0.0083
177,s1_run3,fe_auc_abs,0.2860
184,s1_run3,fe_auc_abs,0.0286
295,s1_run3,fe_auc_abs,0.0371
308,s1_run3,fe_auc_abs,1.0562
323,s1_run3,fe_auc_abs,2.7951
332,s1_run3,fe_auc_abs,0.5030
366,s1_run3,fe_auc_abs,0.6211
394,s1_run3,fe_auc_abs,0.6971
413,s1_run3,fe_auc_abs,0.4213
471,s1_run3,fe_auc_abs,0.5016
488,s1_run3,fe_auc_abs,1.4801
637,s1_run3,fe_auc_abs,0.2968
674,s1_run3,fe_auc_abs,0.9212
703,s1_run3,fe_auc_abs,0.9471
739,s1_run3,fe_auc_abs,0.1593
781,s1_run3,fe_auc_abs,0.0038
787,s1_run3,fe_auc_abs,1.1195
800,s1_run3,fe_auc_abs,0.7494
811,s1_run3,fe_auc_abs,0.4143
832,s1_run3,fe_auc_abs,0.4644
875,s1_run3,fe_auc_abs,0.3461
907,s1_run3,fe_auc_abs,0.2469
938,s1_run3,fe_auc_abs,0.4080
963,s1_run3,fe_auc_abs,0.2723
967,s1_run3,fe_auc_abs,0.5776
973,s1_run3,fe_auc_abs,0.4509
1001,s1_run3,fe_auc_abs,0.9691
1009,s1_run3,fe_auc_abs,0.3450
1018,s1_run3,fe_auc_abs,0.4023
1041,s1_run3,fe_auc_abs,0.0240
1094,s1_run3,fe_auc_abs,0.0677
1095,s1_run3,fe_auc_abs,0.3221
1197,s1_run3,fe_auc_abs,0.1976
1245,s1_run3,fe_auc_abs,0.1956
1293,s1_run3,fe_auc_abs,2.0741
1300,s1_run3,fe_auc_abs,0.9965
1319,s1_run3,fe_auc_abs,0.2126
1323,s1_run3,fe_auc_abs,0.5138
1341,s1_run3,fe_auc_abs,0.1963
52,v2_CLint,fe_auc_abs,0.8125
172,v2_CLint,fe_auc_abs,0.2747
177,v2_CLint,fe_auc_abs,0.1000
184,v2_CLint,fe_auc_abs,0.2991
295,v2_CLint,fe_auc_abs,0.5343
308,v2_CLint,fe_auc_abs,0.8477
323,v2_CLint,fe_auc_abs,1.7927
332,v2_CLint,fe_auc_abs,0.3327
366,v2_CLint,fe_auc_abs,0.8350
394,v2_CLint,fe_auc_abs,0.7795
413,v2_CLint,fe_auc_abs,0.0949
471,v2_CLint,fe_auc_abs,1.2284
488,v2_CLint,fe_auc_abs,1.0373
637,v2_CLint,fe_auc_abs,0.2050
674,v2_CLint,fe_auc_abs,0.0391
703,v2_CLint,fe_auc_abs,0.5784
739,v2_CLint,fe_auc_abs,0.1833
781,v2_CLint,fe_auc_abs,0.7719
787,v2_CLint,fe_auc_abs,0.9319
800,v2_CLint,fe_auc_abs,0.9738
811,v2_CLint,fe_auc_abs,0.2566
832,v2_CLint,fe_auc_abs,0.4775
875,v2_CLint,fe_auc_abs,0.0556
907,v2_CLint,fe_auc_abs,1.1484
938,v2_CLint,fe_auc_abs,0.4186
963,v2_CLint,fe_auc_abs,0.9318
967,v2_CLint,fe_auc_abs,0.2180
973,v2_CLint,fe_auc_abs,0.1481
1001,v2_CLint,fe_auc_abs,0.6250
1009,v2_CLint,fe_auc_abs,1.2081
1018,v2_CLint,fe_auc_abs,0.1414
1041,v2_CLint,fe_auc_abs,0.0855
1094,v2_CLint,fe_auc_abs,2.1163
1095,v2_CLint,fe_auc_abs,1.6079
1197,v2_CLint,fe_auc_abs,2.7362
1245,v2_CLint,fe_auc_abs,0.3298
1293,v2_CLint,fe_auc_abs,1.2350
1300,v2_CLint,fe_auc_abs,1.2228
1319,v2_CLint,fe_auc_abs,0.6208
1323,v2_CLint,fe_auc_abs,0.4311
1341,v2_CLint,fe_auc_abs,0.6765
52,h1_run3,fe_auc_abs,3.1094
172,h1_run3,fe_auc_abs,0.3171
177,h1_run3,fe_auc_abs,0.9514
184,h1_run3,fe_auc_abs,0.1862
295,h1_run3,fe_auc_abs,0.3022
308,h1_run3,fe_auc_abs,1.0118
323,h1_run3,fe_auc_abs,0.0169
332,h1_run3,fe_auc_abs,1.1887
366,h1_run3,fe_auc_abs,0.5487
394,h1_run3,fe_auc_abs,0.8273
413,h1_run3,fe_auc_abs,0.0046
471,h1_run3,fe_auc_abs,0.2897
488,h1_run3,fe_auc_abs,0.9508
637,h1_run3,fe_auc_abs,0.0312
674,h1_run3,fe_auc_abs,0.6287
703,h1_run3,fe_auc_abs,0.9558
739,h1_run3,fe_auc_abs,0.8371
781,h1_run3,fe_auc_abs,0.6018
787,h1_run3,fe_auc_abs,1.2471
800,h1_run3,fe_auc_abs,0.5399
811,h1_run3,fe_auc_abs,1.6881
832,h1_run3,fe_auc_abs,0.3703
875,h1_run3,fe_auc_abs,0.1091
907,h1_run3,fe_auc_abs,0.4496
938,h1_run3,fe_auc_abs,0.1115
963,h1_run3,fe_auc_abs,0.9811
967,h1_run3,fe_auc_abs,1.2302
973,h1_run3,fe_auc_abs,0.4803
1001,h1_run3,fe_auc_abs,0.7079
1009,h1_run3,fe_auc_abs,0.2949
1018,h1_run3,fe_auc_abs,0.0072
1041,h1_run3,fe_auc_abs,0.1678
1094,h1_run3,fe_auc_abs,0.4113
1095,h1_run3,fe_auc_abs,0.2175
1197,h1_run3,fe_auc_abs,0.0387
1245,h1_run3,fe_auc_abs,0.5157
1293,h1_run3,fe_auc_abs,0.5176
1300,h1_run3,fe_auc_abs,0.6051
1319,h1_run3,fe_auc_abs,0.1167
1323,h1_run3,fe_auc_abs,0.3352
1341,h1_run3,fe_auc_abs,0.1164
52,h1_run2,fe_auc_abs,2.9748
172,h1_run2,fe_auc_abs,0.2245
177,h1_run2,fe_auc_abs,0.9005
184,h1_run2,fe_auc_abs,0.1863
295,h1_run2,fe_auc_abs,0.3026
308,h1_run2,fe_auc_abs,0.9812
323,h1_run2,fe_auc_abs,1.1530
332,h1_run2,fe_auc_abs,1.1912
366,h1_run2,fe_auc_abs,0.6264
394,h1_run2,fe_auc_abs,0.8260
413,h1_run2,fe_auc_abs,0.0055
471,h1_run2,fe_auc_abs,0.2932
488,h1_run2,fe_auc_abs,0.9041
637,h1_run2,fe_auc_abs,0.0548
674,h1_run2,fe_auc_abs,0.6140
703,h1_run2,fe_auc_abs,0.9550
739,h1_run2,fe_auc_abs,0.7571
781,h1_run2,fe_auc_abs,0.2868
787,h1_run2,fe_auc_abs,1.2367
800,h1_run2,fe_auc_abs,0.6916
811,h1_run2,fe_auc_abs,1.5739
832,h1_run2,fe_auc_abs,0.3723
875,h1_run2,fe_auc_abs,0.1184
907,h1_run2,fe_auc_abs,0.4525
938,h1_run2,fe_auc_abs,0.0949
963,h1_run2,fe_auc_abs,0.8891
967,h1_run2,fe_auc_abs,1.2552
973,h1_run2,fe_auc_abs,0.5039
1001,h1_run2,fe_auc_abs,0.7369
1009,h1_run2,fe_auc_abs,0.2918
1018,h1_run2,fe_auc_abs,0.0386
1041,h1_run2,fe_auc_abs,0.1693
1094,h1_run2,fe_auc_abs,0.4121
1095,h1_run2,fe_auc_abs,0.2180
1197,h1_run2,fe_auc_abs,0.0198
1245,h1_run2,fe_auc_abs,0.5156
1293,h1_run2,fe_auc_abs,0.5202
1300,h1_run2,fe_auc_abs,0.5955
1319,h1_run2,fe_auc_abs,0.1288
1323,h1_run2,fe_auc_abs,0.3352
1341,h1_run2,fe_auc_abs,0.1166
52,s1_run2,fe_auc_abs,0.1428
172,s1_run2,fe_auc_abs,0.0083
177,s1_run2,fe_auc_abs,0.2860
184,s1_run2,fe_auc_abs,0.3955
295,s1_run2,fe_auc_abs,0.0371
308,s1_run2,fe_auc_abs,1.0562
323,s1_run2,fe_auc_abs,2.7955
332,s1_run2,fe_auc_abs,0.5030
366,s1_run2,fe_auc_abs,0.6211
394,s1_run2,fe_auc_abs,0.6971
413,s1_run2,fe_auc_abs,0.4213
471,s1_run2,fe_auc_abs,0.5016
488,s1_run2,fe_auc_abs,1.4864
637,s1_run2,fe_auc_abs,0.2968
674,s1_run2,fe_auc_abs,0.9212
703,s1_run2,fe_auc_abs,0.9471
739,s1_run2,fe_auc_abs,0.1593
781,s1_run2,fe_auc_abs,0.0038
787,s1_run2,fe_auc_abs,1.1195
800,s1_run2,fe_auc_abs,0.7494
811,s1_run2,fe_auc_abs,0.4143
832,s1_run2,fe_auc_abs,0.4644
875,s1_run2,fe_auc_abs,0.3461
907,s1_run2,fe_auc_abs,0.2469
938,s1_run2,fe_auc_abs,0.4080
963,s1_run2,fe_auc_abs,0.2723
967,s1_run2,fe_auc_abs,0.5776
973,s1_run2,fe_auc_abs,0.4514
1001,s1_run2,fe_auc_abs,0.9629
1009,s1_run2,fe_auc_abs,0.3450
1018,s1_run2,fe_auc_abs,0.4023
1041,s1_run2,fe_auc_abs,0.0240
1094,s1_run2,fe_auc_abs,0.0677
1095,s1_run2,fe_auc_abs,0.3221
1197,s1_run2,fe_auc_abs,0.1976
1245,s1_run2,fe_auc_abs,0.1956
1293,s1_run2,fe_auc_abs,2.0741
1300,s1_run2,fe_auc_abs,0.9965
1319,s1_run2,fe_auc_abs,0.2101
1323,s1_run2,fe_auc_abs,0.4965
1341,s1_run2,fe_auc_abs,0.1963
